Date,date,sample,Site,Sub,Time,Location,Location_1,Qmax_ft3/s,Qmax,Rain_Hilo_in,Rain_Hilo,Site_Group_old,Site_Group,Water_Level,Sal_Group,Sal_Group_n,Sal,Temp,DO,DO_mg,Turb,Turb_n,Bay_Prox_mod,Bay_Prox,Stream_Prox_m,Stream_Prox_n,OSDS_1km,OSDS_n,Tide_mod,Tide,Staph_W,MRSA_W,Ent_W_RAW,Ent_W,Cperf_W,N_N,PO4_RAW,PO4,H4SiO4,NH4,TDP_RAW,TDP,DOP,DOC,TDN,DON,Sand_Wet,Sand_Dry,Sand_Moist_Raw1,Sand_Moist_Percent,Sand_Moist,Sand_OM_Raw,Sand_OM,Gravel,Sand,Silt_Clay,Staph_S_,Staph_S,MRSA_S_,MRSA_S,Ent_S_,Ent_S,Cperf_S_,Cperf_S,two_,one_,zero,one,two,three,four,Catch_pan,Total_Weight,ntwo_,none_,zero_,one__,two__,three_,four_,Catch_pan_,Total_
9/24/18,24-Sep-18,286,5,A,5:55:00 AM,Honoli'i,HL,48,1.359195809,0.01,0.0254,30,1,0.331,High,3,29.3,25.9,82.6,5.7,7.6,7.6,2,Out,160,1,43,2,1,Ebb,0,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/18,24-Sep-18,287,5,C,5:55:00 AM,Honoli'i,HL,48,1.359195809,0.01,0.0254,30,1,0.331,High,3,28.8,25.6,77.6,5.38,6.22,6.22,2,Out,160,1,43,2,1,Ebb,0,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/18,24-Sep-18,288,5,B,5:55:00 AM,Honoli'i,HL,48,1.359195809,0.01,0.0254,30,1,0.331,High,3,28.1,25.6,81.1,5.65,9.58,9.58,2,Out,160,1,43,2,1,Ebb,10,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/18,2-Oct-18,301,5,A,5:49:00 AM,Honoli'i,HL,27.4,0.775874274,0,0,30,1,0.243,High,3,29.5,25.3,79.8,5.54,12.1,12.1,2,Out,160,1,43,2,2,Flood,0,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/18,2-Oct-18,302,5,C,5:49:00 AM,Honoli'i,HL,27.4,0.775874274,0,0,30,1,0.243,High,3,29.8,25.4,82.8,5.75,13.2,13.2,2,Out,160,1,43,2,2,Flood,20,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/18,2-Oct-18,303,5,B,5:49:00 AM,Honoli'i,HL,27.4,0.775874274,0,0,30,1,0.243,High,3,30.1,25.4,77.9,5.38,10.9,10.9,2,Out,160,1,43,2,2,Flood,30,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/18,15-Oct-18,316,5,A,5:47:00 AM,Honoli'i,HL,85.7,2.426730851,0,0,30,1,0.445,Mid,2,25.8,25.4,87.8,6.22,23.2,23.2,2,Out,160,1,43,2,2,Flood,10,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/18,15-Oct-18,317,5,B,5:47:00 AM,Honoli'i,HL,85.7,2.426730851,0,0,30,1,0.445,Mid,2,26,25.3,81.2,5.75,20.2,20.2,2,Out,160,1,43,2,2,Flood,10,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/18,15-Oct-18,318,5,C,5:47:00 AM,Honoli'i,HL,85.7,2.426730851,0,0,30,1,0.445,Mid,2,26.5,25.5,80.7,5.69,29.7,29.7,2,Out,160,1,43,2,2,Flood,48,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/18,23-Oct-18,331,5,C,5:51:00 AM,Honoli'i,HL,81.1,2.296474586,0.97,2.4638,30,1,0.169,High,3,29.9,25.9,85,5.83,6.42,6.42,2,Out,160,1,43,2,1,Ebb,0,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/18,23-Oct-18,332,5,B,5:51:00 AM,Honoli'i,HL,81.1,2.296474586,0.97,2.4638,30,1,0.169,High,3,29.1,25.6,78.5,5.42,5.84,5.84,2,Out,160,1,43,2,1,Ebb,0,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/18,23-Oct-18,333,5,A,5:51:00 AM,Honoli'i,HL,81.1,2.296474586,0.97,2.4638,30,1,0.169,High,3,28.6,25.7,87.9,6.1,5.16,5.16,2,Out,160,1,43,2,1,Ebb,0,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/18,12-Nov-18,370,5,C,5:46:00 AM,Honoli'i,HL,35,0.991080278,0.4,1.016,30,1,0.27,High,3,30.7,25.9,89.3,6.1,4.38,4.38,2,Out,160,1,43,2,1,Ebb,30,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/18,12-Nov-18,371,5,B,5:46:00 AM,Honoli'i,HL,35,0.991080278,0.4,1.016,30,1,0.27,High,3,31.2,26,89.9,6.11,7.43,7.43,2,Out,160,1,43,2,1,Ebb,60,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/18,12-Nov-18,372,5,A,5:46:00 AM,Honoli'i,HL,35,0.991080278,0.4,1.016,30,1,0.27,High,3,31,26,89.1,6.08,6.81,6.81,2,Out,160,1,43,2,1,Ebb,100,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/19,25-Feb-19,397,5,C,6:15:00 AM,Honoli'i,HL,109,3.08650715,0.8,2.032,30,1,0.528,Mid,2,26.3,22.8,103.1,7.62,2.42,2.42,2,Out,160,1,43,2,1,Ebb,40,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/19,25-Feb-19,398,5,A,6:15:00 AM,Honoli'i,HL,109,3.08650715,0.8,2.032,30,1,0.528,High,3,27.4,22.9,108.8,7.98,1.07,1.07,2,Out,160,1,43,2,1,Ebb,40,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/19,25-Feb-19,399,5,B,6:15:00 AM,Honoli'i,HL,109,3.08650715,0.8,2.032,30,1,0.528,High,3,27,22.9,106.9,7.88,1.28,1.28,2,Out,160,1,43,2,1,Ebb,80,,,,,,,,,,,,,,,,10.081225,9.25945,0.821775,8.151539123,82,0.3573,35.73,20.05,79.72,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/18,10-Jul-18,184,4,B,7:26:00 AM,Bayfront,BF,118,3.341356364,0.06,0.1524,30,1,0.42,Mid,2,22.1,23.9,82.5,6.1,6.98,6.98,1,In,500,1,29,2,2,Flood,0,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/18,10-Jul-18,185,4,C,7:26:00 AM,Bayfront,BF,118,3.341356364,0.06,0.1524,30,1,0.42,Mid,2,21.8,23.9,84.6,6.31,5.98,5.98,1,In,500,1,29,2,2,Flood,0,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/18,10-Jul-18,186,4,A,7:26:00 AM,Bayfront,BF,118,3.341356364,0.06,0.1524,30,1,0.42,Mid,2,23,24.1,65.1,6.3,8.85,8.85,1,In,500,1,29,2,2,Flood,10,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/18,17-Jul-18,199,4,A,7:00:00 AM,Bayfront,BF,108,3.058190571,0.13,0.3302,30,1,0.636,Mid,2,23.6,24.4,83.9,6.18,3.28,3.28,1,In,500,1,29,2,1,Ebb,0,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/18,17-Jul-18,200,4,B,7:00:00 AM,Bayfront,BF,108,3.058190571,0.13,0.3302,30,1,0.636,High,3,26.9,25.1,83.7,6.05,6.4,6.4,1,In,500,1,29,2,1,Ebb,10,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/18,17-Jul-18,201,4,C,7:00:00 AM,Bayfront,BF,108,3.058190571,0.13,0.3302,30,1,0.636,High,3,27.2,25.1,82.4,5.9,7.77,7.77,1,In,500,1,29,2,1,Ebb,72,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/18,24-Jul-18,214,4,B,6:42:00 AM,Bayfront,BF,71.6,2.027467082,0.15,0.381,30,1,0.376,Mid,2,25.3,25.2,86.4,6.23,2.68,2.68,1,In,500,1,29,2,2,Flood,0,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/18,24-Jul-18,215,4,A,6:42:00 AM,Bayfront,BF,71.6,2.027467082,0.15,0.381,30,1,0.376,Mid,2,23.9,24.7,78.6,5.94,2.05,2.05,1,In,500,1,29,2,2,Flood,0,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/18,24-Jul-18,216,4,C,6:42:00 AM,Bayfront,BF,71.6,2.027467082,0.15,0.381,30,1,0.376,Mid,2,24.7,25.1,83.1,6.02,0.86,0.86,1,In,500,1,29,2,2,Flood,20,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/18,30-Jul-18,229,4,A,6:15:00 AM,Bayfront,BF,47.5,1.345037519,0.14,0.3556,30,1,0.494,High,3,28.9,25.7,88.6,6.12,3.43,3.43,1,In,500,1,29,2,1,Ebb,10,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/18,30-Jul-18,230,4,C,6:15:00 AM,Bayfront,BF,47.5,1.345037519,0.14,0.3556,30,1,0.494,Mid,2,26.3,25.1,83.5,5.91,2.95,2.95,1,In,500,1,29,2,1,Ebb,10,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/18,30-Jul-18,231,4,B,6:15:00 AM,Bayfront,BF,47.5,1.345037519,0.14,0.3556,30,1,0.494,High,3,28.2,25.5,84.4,5.87,3.36,3.36,1,In,500,1,29,2,1,Ebb,20,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,14-Aug-18,244,4,A,6:18:00 AM,Bayfront,BF,87.9,2.489027325,0.01,0.0254,30,1,0.51,Low,1,14.9,23.1,83.8,6.53,3.02,3.02,1,In,500,1,29,2,1,Ebb,10,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,14-Aug-18,245,4,C,6:18:00 AM,Bayfront,BF,87.9,2.489027325,0.01,0.0254,30,1,0.51,Mid,2,17.9,23.7,86.5,6.54,4.07,4.07,1,In,500,1,29,2,1,Ebb,20,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,14-Aug-18,246,4,B,6:18:00 AM,Bayfront,BF,87.9,2.489027325,0.01,0.0254,30,1,0.51,Mid,2,15.6,23.2,84.4,6.54,3.39,3.39,1,In,500,1,29,2,1,Ebb,30,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,15-Aug-18,259,4,B,5:57:00 AM,Bayfront,BF,72.4,2.050120345,0.04,0.1016,30,1,0.686,Mid,2,24.6,25,79.1,5.67,8.85,8.85,1,In,500,1,29,2,1,Ebb,0,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,15-Aug-18,260,4,A,5:57:00 AM,Bayfront,BF,72.4,2.050120345,0.04,0.1016,30,1,0.686,Mid,2,23.9,24.9,88.6,6.24,7.37,7.37,1,In,500,1,29,2,1,Ebb,0,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,15-Aug-18,261,4,C,5:57:00 AM,Bayfront,BF,72.4,2.050120345,0.04,0.1016,30,1,0.686,Mid,2,24.9,24.8,74.8,4.41,6.59,6.59,1,In,500,1,29,2,1,Ebb,10,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/18,28-Aug-18,274,4,B,6:10:00 AM,Bayfront,BF,1730,48.98768229,0.65,1.651,30,1,0.424,Mid,2,18.3,23.7,92.3,6.94,10.8,10.8,1,In,500,1,29,2,1,Ebb,10,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/18,28-Aug-18,275,4,C,6:10:00 AM,Bayfront,BF,1730,48.98768229,0.65,1.651,30,1,0.424,Mid,2,18.4,23.7,90.2,6.88,13,13,1,In,500,1,29,2,1,Ebb,20,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
8/28/18,28-Aug-18,276,4,A,6:10:00 AM,Bayfront,BF,1730,48.98768229,0.65,1.651,30,1,0.424,Mid,2,18,23.6,91.4,7.13,17.8,17.8,1,In,500,1,29,2,1,Ebb,30,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/18,24-Sep-18,289,4,C,6:15:00 AM,Bayfront,BF,130,3.681155316,0.01,0.0254,30,1,0.299,Mid,2,23.3,24.5,72.1,5.26,7,7,1,In,500,1,29,2,1,Ebb,0,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/18,24-Sep-18,290,4,A,6:15:00 AM,Bayfront,BF,130,3.681155316,0.01,0.0254,30,1,0.299,Mid,2,23.5,24.6,78.9,5.75,5.03,5.03,1,In,500,1,29,2,1,Ebb,0,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/18,24-Sep-18,291,4,B,6:15:00 AM,Bayfront,BF,130,3.681155316,0.01,0.0254,30,1,0.299,Mid,2,23,24.4,74.1,5.43,4.85,4.85,1,In,500,1,29,2,1,Ebb,48,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/18,2-Oct-18,304,4,A,6:13:00 AM,Bayfront,BF,63.8,1.806597763,0,0,30,1,0.225,High,3,28.4,25.7,71.5,4.95,4.31,4.31,1,In,500,1,29,2,2,Flood,0,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/18,2-Oct-18,305,4,B,6:13:00 AM,Bayfront,BF,63.8,1.806597763,0,0,30,1,0.225,High,3,28.6,25.6,71.1,4.93,3.75,3.75,1,In,500,1,29,2,2,Flood,0,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/18,2-Oct-18,306,4,C,6:13:00 AM,Bayfront,BF,63.8,1.806597763,0,0,30,1,0.225,High,3,28.9,25.9,72.4,4.95,4.02,4.02,1,In,500,1,29,2,2,Flood,10,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/18,15-Oct-18,319,4,C,5:20:00 AM,Bayfront,BF,206,5.833215348,0,0,30,1,0.488,Mid,2,20.3,24.4,82.7,6.15,8.18,8.18,1,In,500,1,29,2,2,Flood,10,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/18,15-Oct-18,320,4,B,5:20:00 AM,Bayfront,BF,206,5.833215348,0,0,30,1,0.488,Mid,2,20.3,24.4,78.5,5.83,8.14,8.14,1,In,500,1,29,2,2,Flood,20,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/18,15-Oct-18,321,4,A,5:20:00 AM,Bayfront,BF,206,5.833215348,0,0,30,1,0.488,Mid,2,20.2,24.5,84.4,6.28,6.4,6.4,1,In,500,1,29,2,2,Flood,20,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/18,23-Oct-18,334,4,C,6:13:00 AM,Bayfront,BF,162,4.587285856,0.97,2.4638,30,1,0.149,Mid,2,21.3,24.4,76.1,5.63,10.6,10.6,1,In,500,1,29,2,2,Flood,10,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/18,23-Oct-18,335,4,B,6:13:00 AM,Bayfront,BF,162,4.587285856,0.97,2.4638,30,1,0.149,Mid,2,21.3,24.4,73.6,5.44,9.23,9.23,1,In,500,1,29,2,2,Flood,10,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/18,23-Oct-18,336,4,A,6:13:00 AM,Bayfront,BF,162,4.587285856,0.97,2.4638,30,1,0.149,Mid,2,21.6,24.6,80.3,5.91,9.93,9.93,1,In,500,1,29,2,2,Flood,20,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/18,12-Nov-18,373,4,A,6:05:00 AM,Bayfront,BF,110,3.114823729,0.4,1.016,30,1,0.249,Mid,2,19.2,22.9,91.9,7,7.59,7.59,1,In,500,1,29,2,1,Ebb,10,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/18,12-Nov-18,374,4,C,6:05:00 AM,Bayfront,BF,110,3.114823729,0.4,1.016,30,1,0.249,Mid,2,19,22.8,90.6,7.01,7.73,7.73,1,In,500,1,29,2,1,Ebb,20,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/18,12-Nov-18,375,4,B,6:05:00 AM,Bayfront,BF,110,3.114823729,0.4,1.016,30,1,0.249,Mid,2,19.6,23,87.8,6.73,8.47,8.47,1,In,500,1,29,2,1,Ebb,40,,,,,,,,,,,,,,,,10.06065,8.873725,1.186925,11.79769697,119,0.377975,37.7975,0.81,97.28,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/18,10-Jul-18,190,2,A,6:47:00 AM,Onekahakaha,OK,,,0.06,0.1524,10,3,0.356,High,3,29.8,25.2,62.4,4.41,0.9,0.9,2,Out,3830,3,40,2,2,Flood,0,,,,,,,,,,,,,,,,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/18,10-Jul-18,191,2,C,6:47:00 AM,Onekahakaha,OK,,,0.06,0.1524,10,3,0.356,Mid,2,25.4,24.8,70.3,5.05,0.53,0.53,2,Out,3830,3,40,2,2,Flood,0,,,,,,,,,,,,,,,,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/18,10-Jul-18,192,2,B,6:47:00 AM,Onekahakaha,OK,,,0.06,0.1524,10,3,0.356,High,3,29.5,25.2,59.8,4.18,0.61,0.61,2,Out,3830,3,40,2,2,Flood,20,,,,,,,,,,,,,,,,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/18,17-Jul-18,205,2,A,6:33:00 AM,Onekahakaha,OK,,,0.13,0.3302,10,3,0.715,High,3,34,25.1,72.2,4.89,1.08,1.08,2,Out,3830,3,40,2,1,Ebb,0,,,,,,,,,,,,,,,,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/18,17-Jul-18,206,2,C,6:33:00 AM,Onekahakaha,OK,,,0.13,0.3302,10,3,0.715,High,3,34,25.2,81.6,5.52,0.7,0.7,2,Out,3830,3,40,2,1,Ebb,0,,,,,,,,,,,,,,,,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/18,17-Jul-18,207,2,B,6:33:00 AM,Onekahakaha,OK,,,0.13,0.3302,10,3,0.715,High,3,34.1,25.3,74.2,5.04,0.77,0.77,2,Out,3830,3,40,2,1,Ebb,20,,,,,,,,,,,,,,,,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/18,24-Jul-18,220,2,C,7:09:00 AM,Onekahakaha,OK,,,0.15,0.381,10,3,0.395,Mid,2,26.6,23.9,80.4,5.81,19.5,19.5,2,Out,3830,3,40,2,2,Flood,0,,,,,,,,,,,,,,,,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/18,24-Jul-18,221,2,B,7:09:00 AM,Onekahakaha,OK,,,0.15,0.381,10,3,0.395,Mid,2,24.4,23.6,97.6,6.23,15.4,15.4,2,Out,3830,3,40,2,2,Flood,0,,,,,,,,,,,,,,,,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/18,24-Jul-18,222,2,A,7:09:00 AM,Onekahakaha,OK,,,0.15,0.381,10,3,0.395,High,3,28.3,24.1,73.7,5.3,12.4,12.4,2,Out,3830,3,40,2,2,Flood,10,,,,,,,,,,,,,,,,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/18,30-Jul-18,235,2,C,7:00:00 AM,Onekahakaha,OK,,,0.14,0.3556,10,3,0.363,Mid,2,24.4,23.7,65.2,4.75,3.82,3.82,2,Out,3830,3,40,2,1,Ebb,0,,,,,,,,,,,,,,,,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/18,30-Jul-18,236,2,A,7:00:00 AM,Onekahakaha,OK,,,0.14,0.3556,10,3,0.363,Mid,2,23.5,23.5,69.5,5.07,3.07,3.07,2,Out,3830,3,40,2,1,Ebb,0,,,,,,,,,,,,,,,,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/18,30-Jul-18,237,2,B,7:00:00 AM,Onekahakaha,OK,,,0.14,0.3556,10,3,0.363,Mid,2,23.5,23.5,63.2,4.66,2.32,2.32,2,Out,3830,3,40,2,1,Ebb,0,,,,,,,,,,,,,,,,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,14-Aug-18,250,2,C,6:54:00 AM,Onekahakaha,OK,,,0.01,0.0254,10,3,0.382,Mid,2,24.9,24.3,72.6,5.22,1.56,1.56,2,Out,3830,3,40,2,1,Ebb,10,,,,,,,,,,,,,,,,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,14-Aug-18,251,2,B,6:54:00 AM,Onekahakaha,OK,,,0.01,0.0254,10,3,0.382,Mid,2,25.4,24.3,66.8,4.82,0.89,0.89,2,Out,3830,3,40,2,1,Ebb,10,,,,,,,,,,,,,,,,10.160525,7.930025,2.2305,21.9526058,223,0.747375,74.7375,17.04,81.8,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
